Date,Close,High,Low,Open,Volume,symbol
,AETHER.NS,AETHER.NS,AETHER.NS,AETHER.NS,AETHER.NS,
2022-06-03,774.4000244140625,774.4000244140625,701.0,704.0,3932403,AETHER
2022-06-06,799.2999877929688,833.7999877929688,706.7000122070312,792.9000244140625,8754400,AETHER
2022-06-07,791.0499877929688,813.0,768.25,768.2999877929688,2089555,AETHER
2022-06-08,786.1500244140625,808.0,781.0,797.0,558537,AETHER
2022-06-09,793.3499755859375,807.25,772.0,772.0,509855,AETHER
2022-06-10,786.0999755859375,799.3499755859375,781.0999755859375,781.0999755859375,499889,AETHER
2022-06-13,788.9000244140625,803.0,751.0499877929688,770.0,504766,AETHER
2022-06-14,783.1500244140625,827.7000122070312,781.0,793.0,416790,AETHER
2022-06-15,795.9500122070312,805.0,788.0499877929688,797.0,225224,AETHER
2022-06-16,781.0999755859375,811.0,768.0,811.0,284705,AETHER
2022-06-17,770.5499877929688,790.0,765.0,773.0,135911,AETHER
2022-06-20,750.4000244140625,768.0,735.5999755859375,768.0,232080,AETHER
2022-06-21,762.7999877929688,773.7999877929688,752.0999755859375,758.0,116434,AETHER
2022-06-22,768.9500122070312,779.7999877929688,749.8499755859375,751.0,102498,AETHER
2022-06-23,761.4500122070312,782.6500244140625,757.1500244140625,770.0,59564,AETHER
2022-06-24,764.0,774.75,761.0,770.0999755859375,34240,AETHER
2022-06-27,765.4000244140625,775.75,759.2999877929688,770.0499877929688,64118,AETHER
2022-06-28,775.4500122070312,788.0,760.0,760.0,128856,AETHER
2022-06-29,779.75,786.4500122070312,768.0,768.0,49922,AETHER
2022-06-30,780.4500122070312,785.5,777.0,777.9500122070312,48920,AETHER
2022-07-01,774.3499755859375,794.9500122070312,771.8499755859375,778.5,69949,AETHER
2022-07-04,776.8499755859375,780.0,762.0,767.25,52513,AETHER
2022-07-05,785.1500244140625,790.0,775.5,775.5,97334,AETHER
2022-07-06,796.75,807.9000244140625,777.25,781.0999755859375,168656,AETHER
2022-07-07,830.5999755859375,874.0,803.5999755859375,804.3499755859375,575230,AETHER
2022-07-08,828.7000122070312,845.9500122070312,818.0,842.4000244140625,151467,AETHER
2022-07-11,824.0499877929688,843.4000244140625,818.0999755859375,828.0,70272,AETHER
2022-07-12,819.3499755859375,840.5499877929688,815.0,824.0,69958,AETHER
2022-07-13,824.4000244140625,844.7000122070312,821.9000244140625,824.0,90577,AETHER
2022-07-14,827.0,840.0,822.0,828.0,77435,AETHER
2022-07-15,853.7000122070312,882.0,830.0,838.0,266091,AETHER
2022-07-18,917.4000244140625,933.0,862.0,867.75,403434,AETHER
2022-07-19,961.7999877929688,987.0,931.0,931.0,559978,AETHER
2022-07-20,921.0999755859375,1006.8499755859375,915.0,977.9000244140625,535219,AETHER
2022-07-21,935.4000244140625,941.9500122070312,910.0999755859375,929.9500122070312,213587,AETHER
2022-07-22,915.0999755859375,945.0,905.5499877929688,945.0,127781,AETHER
2022-07-25,897.5,940.2999877929688,884.0,922.0,206978,AETHER
2022-07-26,903.0499877929688,930.0,888.5999755859375,900.0,183504,AETHER
2022-07-27,877.5499877929688,919.9500122070312,851.75,881.3499755859375,169122,AETHER
2022-07-28,839.1500244140625,884.5,835.25,884.5,201669,AETHER
2022-07-29,847.5499877929688,854.5999755859375,836.5,847.75,90044,AETHER
2022-08-01,855.0999755859375,865.75,838.5999755859375,855.0,84495,AETHER
2022-08-02,858.5499877929688,874.7000122070312,851.5499877929688,855.0,90431,AETHER
2022-08-03,834.2999877929688,862.9500122070312,825.9500122070312,858.5499877929688,96034,AETHER
2022-08-04,821.7999877929688,844.7000122070312,815.0,835.0,73908,AETHER
2022-08-05,824.5999755859375,839.9500122070312,822.0999755859375,824.0,134337,AETHER
2022-08-08,821.6500244140625,837.0,817.75,833.0,56303,AETHER
2022-08-10,818.5499877929688,832.0,815.75,827.5,78707,AETHER
2022-08-11,837.5,856.4500122070312,818.0,820.0,118972,AETHER
2022-08-12,835.0499877929688,844.0,833.0,839.7999877929688,41454,AETHER
2022-08-16,828.6500244140625,835.0,802.0999755859375,802.0999755859375,56312,AETHER
2022-08-17,836.5499877929688,849.8499755859375,828.6500244140625,828.6500244140625,46610,AETHER
2022-08-18,841.5,845.4500122070312,831.0,838.0,52016,AETHER
2022-08-19,857.4500122070312,864.9000244140625,845.5,847.9500122070312,84195,AETHER
2022-08-22,859.4500122070312,874.0,852.0499877929688,864.4500122070312,79772,AETHER
2022-08-23,852.2000122070312,870.0,842.0,846.0999755859375,51606,AETHER
2022-08-24,855.7999877929688,867.0,852.3499755859375,864.9000244140625,31877,AETHER
2022-08-25,851.9000244140625,865.75,850.1500244140625,855.7999877929688,39616,AETHER
2022-08-26,845.8499755859375,860.1500244140625,844.0,858.9000244140625,28066,AETHER
2022-08-29,841.1500244140625,855.9500122070312,815.0,825.0,63285,AETHER
2022-08-30,863.9000244140625,867.0,835.25,849.4000244140625,88267,AETHER
2022-09-01,921.2999877929688,950.25,859.5,863.9000244140625,379500,AETHER
2022-09-02,918.5999755859375,946.7999877929688,915.0,928.5,113809,AETHER
2022-09-05,894.0,925.9500122070312,890.0,925.9500122070312,82596,AETHER
2022-09-06,887.25,900.0,880.0,899.9500122070312,31773,AETHER
2022-09-07,884.4500122070312,892.5,881.4000244140625,887.9000244140625,41824,AETHER
2022-09-08,887.1500244140625,915.0,885.0,897.0,58700,AETHER
2022-09-09,880.0499877929688,899.9500122070312,875.5499877929688,899.9500122070312,64958,AETHER
2022-09-12,890.0499877929688,894.9000244140625,882.5,892.0,61189,AETHER
