Date,Close,High,Low,Open,Volume,symbol
,DIXON.NS,DIXON.NS,DIXON.NS,DIXON.NS,DIXON.NS,
2017-09-18,575.4086303710938,601.7657209689629,542.265748259821,542.265748259821,30096870,DIXON
2017-09-19,575.5977172851562,595.9948706202396,571.5978658320374,586.2440484887699,3969920,DIXON
2017-09-20,558.5536499023438,574.7022059482929,547.8078447237036,574.7022059482929,2513620,DIXON
2017-09-21,550.0963745117188,557.9069685898337,534.1069866890792,557.9069685898337,1599700,DIXON
2017-09-22,529.2613525390625,555.2901444159073,524.3560931486937,555.2901444159073,941685,DIXON
2017-09-25,519.928466796875,538.4053123849244,498.7552251985177,521.371204604262,1658850,DIXON
2017-09-26,524.3461303710938,533.1119289897221,520.5950246778808,520.5950246778808,531745,DIXON
2017-09-27,517.3514404296875,539.0420601108966,511.40140012824696,528.9329976915697,678235,DIXON
2017-09-28,524.1372680664062,529.3310511097279,515.5107201815571,518.9832017588585,333980,DIXON
2017-09-29,527.0923461914062,534.0871071841087,525.3511256046484,526.545117581359,292770,DIXON
2017-10-03,536.4750366210938,540.2758797476773,513.1725469885703,530.3260477081252,405650,DIXON
2017-10-04,541.8279418945312,547.0416431156411,532.7139243042536,539.310666475016,394840,DIXON
2017-10-05,536.7237548828125,545.4497765670336,534.7039706614752,540.2758520261493,365310,DIXON
2017-10-06,532.7537841796875,546.2457533636648,530.0275400452881,537.5396507371946,246925,DIXON
2017-10-09,523.6895751953125,539.2709868901535,517.689796770445,532.7140809776374,226765,DIXON
2017-10-10,529.8782958984375,533.5697054668874,521.7692191810639,524.3561512333274,243150,DIXON
2017-10-11,530.8135375976562,548.2357018316611,527.5898019895432,546.2457355818184,605790,DIXON
2017-10-12,545.7880249023438,548.0366964953903,531.3209920377458,536.4949164655515,417460,DIXON
2017-10-13,544.0667114257812,554.6036092712677,541.2907304139775,546.4447356313381,245930,DIXON
2017-10-16,531.6891479492188,546.3353316875026,529.3907392718675,545.2507733191031,148510,DIXON
2017-10-17,527.5699462890625,533.7090366323735,523.7691030076618,528.5351116152692,113105,DIXON
2017-10-18,529.8683471679688,533.3110110044142,524.2367688098199,526.4456024293792,91700,DIXON
2017-10-19,528.3062744140625,534.6941111759629,523.3811554686694,529.331136403242,24115,DIXON
2017-10-23,528.5250854492188,531.3906416904632,526.5550383067194,528.3360362274369,142015,DIXON
2017-10-24,549.2904052734375,558.1855572241353,527.7291370279062,529.1121782063158,639245,DIXON
2017-10-25,550.8524780273438,558.3248105471098,533.3109217683273,553.2105830283394,252415,DIXON
2017-10-26,548.08642578125,552.9021707889127,541.8677812991674,541.8877003947741,178670,DIXON
2017-10-27,544.7134399414062,550.2256241509501,541.2707767416218,550.2256241509501,133125,DIXON
2017-10-30,544.5941162109375,553.2106437617388,543.2608120394053,545.250778383872,314770,DIXON
