Date,Close,High,Low,Open,Volume,symbol
,KERNEX.NS,KERNEX.NS,KERNEX.NS,KERNEX.NS,KERNEX.NS,
2016-03-08,31.700000762939453,32.5,31.100000381469727,32.5,9101,KERNEX
2016-03-09,31.0,31.799999237060547,30.549999237060547,31.799999237060547,20313,KERNEX
2016-03-10,31.25,32.5,31.100000381469727,32.5,8779,KERNEX
2016-03-11,31.149999618530273,31.75,30.899999618530273,31.299999237060547,9326,KERNEX
2016-03-14,30.5,31.100000381469727,30.450000762939453,31.100000381469727,19594,KERNEX
2016-03-15,30.299999237060547,31.0,30.0,31.0,8278,KERNEX
2016-03-16,30.350000381469727,30.75,29.75,30.049999237060547,11658,KERNEX
2016-03-17,30.75,31.0,30.399999618530273,31.0,5483,KERNEX
2016-03-18,30.799999237060547,32.20000076293945,30.299999237060547,30.700000762939453,7911,KERNEX
2016-03-21,31.200000762939453,31.799999237060547,31.0,31.049999237060547,7031,KERNEX
2016-03-22,32.0,32.650001525878906,31.0,31.0,15032,KERNEX
2016-03-23,32.150001525878906,32.79999923706055,31.5,32.70000076293945,5320,KERNEX
2016-03-28,31.549999237060547,32.349998474121094,31.25,32.0,6755,KERNEX
2016-03-29,31.450000762939453,31.850000381469727,30.049999237060547,31.850000381469727,36625,KERNEX
2016-03-30,31.100000381469727,32.0,31.0,31.0,3443,KERNEX
2016-03-31,31.5,31.799999237060547,30.5,31.100000381469727,5227,KERNEX
2016-04-01,31.600000381469727,32.25,31.5,31.5,1258,KERNEX
2016-04-04,33.04999923706055,33.150001525878906,32.0,32.0,16024,KERNEX
2016-04-05,33.04999923706055,33.79999923706055,32.099998474121094,32.099998474121094,21038,KERNEX
2016-04-06,33.099998474121094,34.0,31.399999618530273,32.54999923706055,15571,KERNEX
2016-04-07,32.45000076293945,34.75,32.099998474121094,34.75,7078,KERNEX
2016-04-08,31.899999618530273,33.75,31.5,33.75,19985,KERNEX
2016-04-11,32.099998474121094,32.900001525878906,31.649999618530273,32.0,5527,KERNEX
2016-04-12,32.650001525878906,33.25,32.349998474121094,32.5,10690,KERNEX
2016-04-13,32.900001525878906,33.79999923706055,32.25,33.0,14701,KERNEX
2016-04-18,33.54999923706055,33.900001525878906,32.5,33.79999923706055,6034,KERNEX
2016-04-20,35.20000076293945,35.20000076293945,34.0,35.20000076293945,16156,KERNEX
2016-04-21,34.54999923706055,36.45000076293945,33.5,35.900001525878906,12711,KERNEX
2016-04-22,33.650001525878906,35.0,33.349998474121094,34.5,2591,KERNEX
2016-04-25,33.900001525878906,35.150001525878906,32.79999923706055,35.150001525878906,19487,KERNEX
2016-04-26,33.29999923706055,34.599998474121094,32.650001525878906,34.599998474121094,13706,KERNEX
2016-04-27,34.25,34.45000076293945,33.04999923706055,33.900001525878906,1676,KERNEX
2016-04-28,33.20000076293945,34.349998474121094,33.150001525878906,33.150001525878906,4385,KERNEX
2016-04-29,33.75,34.79999923706055,32.29999923706055,32.29999923706055,6564,KERNEX
2016-05-02,33.04999923706055,34.70000076293945,32.25,32.25,9075,KERNEX
2016-05-03,33.25,34.5,32.70000076293945,32.70000076293945,7766,KERNEX
2016-05-04,33.04999923706055,33.79999923706055,32.79999923706055,32.79999923706055,6300,KERNEX
2016-05-05,33.04999923706055,33.599998474121094,33.04999923706055,33.599998474121094,2943,KERNEX
2016-05-06,33.150001525878906,33.650001525878906,32.5,32.5,7883,KERNEX
2016-05-09,33.5,34.45000076293945,32.70000076293945,34.0,4467,KERNEX
2016-05-10,33.70000076293945,34.0,32.5,34.0,10626,KERNEX
2016-05-11,33.54999923706055,34.0,33.0,33.0,5360,KERNEX
2016-05-12,33.45000076293945,33.5,32.79999923706055,33.0,1051,KERNEX
2016-05-13,33.5,34.0,33.5,33.5,8775,KERNEX
2016-05-16,33.5,33.79999923706055,32.650001525878906,32.650001525878906,499,KERNEX
2016-05-17,34.349998474121094,34.75,32.599998474121094,33.0,7567,KERNEX
2016-05-18,33.45000076293945,34.650001525878906,33.25,34.650001525878906,2789,KERNEX
2016-05-19,33.79999923706055,34.0,32.79999923706055,33.29999923706055,5551,KERNEX
2016-05-20,33.04999923706055,33.95000076293945,33.0,33.0,8097,KERNEX
2016-05-23,32.95000076293945,33.5,32.099998474121094,33.0,11552,KERNEX
2016-05-24,31.5,32.79999923706055,31.450000762939453,32.79999923706055,21620,KERNEX
2016-05-25,31.950000762939453,32.849998474121094,30.049999237060547,30.049999237060547,8627,KERNEX
2016-05-26,31.899999618530273,32.0,31.5,31.5,2767,KERNEX
2016-05-27,32.5,33.0,31.75,31.75,5432,KERNEX
2016-05-30,32.650001525878906,33.5,31.299999237060547,31.299999237060547,7957,KERNEX
2016-05-31,32.400001525878906,33.54999923706055,32.150001525878906,33.29999923706055,4354,KERNEX
2016-06-01,33.79999923706055,33.95000076293945,32.45000076293945,33.599998474121094,6006,KERNEX
2016-06-02,32.150001525878906,33.54999923706055,32.150001525878906,32.5,6956,KERNEX
2016-06-03,32.04999923706055,33.25,31.600000381469727,31.649999618530273,6194,KERNEX
2016-06-06,32.5,32.599998474121094,31.100000381469727,31.100000381469727,4694,KERNEX
2016-06-07,32.29999923706055,32.79999923706055,31.200000762939453,32.04999923706055,5837,KERNEX
2016-06-08,32.5,32.849998474121094,31.75,32.45000076293945,5209,KERNEX
2016-06-09,33.099998474121094,33.79999923706055,31.049999237060547,33.79999923706055,7119,KERNEX
2016-06-10,32.75,33.5,32.45000076293945,33.5,2365,KERNEX
2016-06-13,32.400001525878906,33.29999923706055,32.0,32.099998474121094,8410,KERNEX
2016-06-14,33.099998474121094,33.29999923706055,32.099998474121094,32.20000076293945,2375,KERNEX
2016-06-15,33.0,33.599998474121094,32.29999923706055,33.599998474121094,4162,KERNEX
2016-06-16,33.150001525878906,33.54999923706055,32.20000076293945,33.0,10160,KERNEX
2016-06-17,33.400001525878906,33.70000076293945,32.70000076293945,32.70000076293945,2292,KERNEX
2016-06-20,34.70000076293945,34.79999923706055,34.0,34.0,12658,KERNEX
2016-06-21,35.650001525878906,36.400001525878906,34.29999923706055,34.95000076293945,11238,KERNEX
2016-06-22,34.400001525878906,34.900001525878906,34.099998474121094,34.099998474121094,3449,KERNEX
2016-06-23,33.95000076293945,34.099998474121094,33.54999923706055,34.099998474121094,2541,KERNEX
2016-06-24,34.400001525878906,34.400001525878906,32.54999923706055,33.400001525878906,5967,KERNEX
2016-06-27,34.04999923706055,34.20000076293945,33.5,33.900001525878906,3305,KERNEX
2016-06-28,35.400001525878906,35.75,34.349998474121094,34.849998474121094,10579,KERNEX
2016-06-29,36.0,37.150001525878906,35.150001525878906,37.0,22092,KERNEX
2016-06-30,35.650001525878906,36.0,35.150001525878906,35.150001525878906,4072,KERNEX
2016-07-01,34.70000076293945,36.849998474121094,34.29999923706055,36.849998474121094,4481,KERNEX
2016-07-04,35.0,36.400001525878906,34.599998474121094,36.400001525878906,9419,KERNEX
2016-07-05,36.0,36.70000076293945,34.400001525878906,34.400001525878906,6280,KERNEX
2016-07-07,36.599998474121094,37.75,36.0,36.0,12706,KERNEX
2016-07-08,35.54999923706055,36.599998474121094,35.400001525878906,35.79999923706055,8899,KERNEX
2016-07-11,35.599998474121094,36.0,35.099998474121094,35.25,1638,KERNEX
2016-07-12,35.29999923706055,35.95000076293945,34.54999923706055,34.54999923706055,11693,KERNEX
2016-07-13,34.70000076293945,35.79999923706055,34.29999923706055,34.29999923706055,6647,KERNEX
2016-07-14,35.5,35.650001525878906,34.599998474121094,35.0,1727,KERNEX
2016-07-15,35.70000076293945,36.5,35.04999923706055,36.29999923706055,5751,KERNEX
2016-07-18,36.04999923706055,36.900001525878906,35.0,35.0,7081,KERNEX
2016-07-19,36.20000076293945,37.400001525878906,35.20000076293945,36.5,6502,KERNEX
2016-07-20,36.29999923706055,36.349998474121094,35.20000076293945,35.5,2161,KERNEX
2016-07-21,35.75,37.29999923706055,35.349998474121094,36.29999923706055,2917,KERNEX
2016-07-22,36.45000076293945,37.099998474121094,35.54999923706055,36.900001525878906,5946,KERNEX
2016-07-25,37.5,38.20000076293945,36.29999923706055,37.599998474121094,12779,KERNEX
2016-07-26,36.79999923706055,38.650001525878906,36.45000076293945,37.900001525878906,6317,KERNEX
2016-07-27,36.650001525878906,37.5,36.0,37.0,3039,KERNEX
2016-07-28,36.75,38.0,36.400001525878906,37.900001525878906,10567,KERNEX
2016-07-29,37.0,37.75,36.150001525878906,37.0,7672,KERNEX
2016-08-01,36.04999923706055,37.45000076293945,35.150001525878906,35.5,41994,KERNEX
2016-08-02,35.54999923706055,37.20000076293945,35.5,37.20000076293945,6352,KERNEX
2016-08-03,35.20000076293945,36.5,35.099998474121094,36.099998474121094,10101,KERNEX
2016-08-04,35.54999923706055,36.599998474121094,35.150001525878906,36.20000076293945,9251,KERNEX
2016-08-05,36.0,36.400001525878906,35.29999923706055,36.349998474121094,4563,KERNEX
2016-08-08,35.54999923706055,37.349998474121094,35.349998474121094,37.349998474121094,4938,KERNEX
2016-08-09,36.29999923706055,36.900001525878906,35.54999923706055,36.45000076293945,8001,KERNEX
2016-08-10,36.25,36.70000076293945,35.70000076293945,36.599998474121094,2525,KERNEX
2016-08-11,35.599998474121094,37.0,35.599998474121094,36.95000076293945,6564,KERNEX
2016-08-12,35.54999923706055,36.900001525878906,35.04999923706055,35.04999923706055,4516,KERNEX
2016-08-16,35.25,36.29999923706055,34.849998474121094,36.0,9608,KERNEX
2016-08-17,36.599998474121094,37.0,35.5,35.79999923706055,18558,KERNEX
2016-08-18,36.79999923706055,37.25,36.150001525878906,37.0,11721,KERNEX
2016-08-19,36.150001525878906,37.54999923706055,36.0,37.54999923706055,3359,KERNEX
