Date,Close,High,Low,Open,Volume,symbol
,OMNI.NS,OMNI.NS,OMNI.NS,OMNI.NS,OMNI.NS,
2026-03-05,204.92999267578125,224.6999969482422,202.0,202.0,6645675,OMNI
2026-03-06,190.13999938964844,207.8300018310547,185.0,206.0,1794528,OMNI
