Date,Close,High,Low,Open,Volume,symbol
,NRBBEARING.NS,NRBBEARING.NS,NRBBEARING.NS,NRBBEARING.NS,NRBBEARING.NS,
2016-03-08,99.15782165527344,100.051905108019,97.07163559416311,99.62615232032529,11737,NRBBEARING
2016-03-09,99.37069702148438,100.39250759926544,96.47558329228445,98.77464572346602,2014,NRBBEARING
2016-03-10,97.75282287597656,101.15884448842912,95.836935718972,98.94492524315842,15985,NRBBEARING
2016-03-11,98.39144134521484,99.58354358417282,97.07160551376427,97.07160551376427,4664,NRBBEARING
2016-03-14,98.90235900878906,100.47764278708905,98.00827569048504,98.77463189239263,4361,NRBBEARING
2016-03-15,98.17858123779297,99.62613790795258,96.98647230541215,98.3488797296455,7038,NRBBEARING
2016-03-16,98.7320556640625,99.62613899724158,96.64586988193948,97.49737534345437,2793,NRBBEARING
2016-03-17,98.60432434082031,99.54097894754054,96.4329830510172,96.4329830510172,4789,NRBBEARING
2016-03-18,98.68948364257812,99.62613834481637,97.92312743293917,99.54098909851673,4444,NRBBEARING
2016-03-21,101.10286712646484,101.49072714762248,99.16355386886697,100.80119091455906,10527,NRBBEARING
2016-03-22,102.05096435546875,103.4300301083999,99.46521360275875,100.8442793556899,8470,NRBBEARING
2016-03-23,105.32624053955078,108.17056888563013,102.13715070077427,103.81788599333682,16605,NRBBEARING
2016-03-28,105.15386199951172,108.90319920644464,104.37813547285909,107.48103500356551,2693,NRBBEARING
2016-03-29,104.80908966064453,105.92958421755682,100.49950532775698,105.92958421755682,1781,NRBBEARING
2016-03-30,105.71409606933594,106.36053366465282,104.33503051450722,104.33503051450722,248425,NRBBEARING
2016-03-31,107.26554870605469,109.29105855207756,106.36053996454797,106.36053996454797,7807,NRBBEARING
2016-04-01,109.7651138305664,110.84251651115969,108.5584288781336,108.90319694681496,21361,NRBBEARING
2016-04-04,109.59272766113281,112.04918934308904,108.38604276841113,111.23037097440483,8361,NRBBEARING
2016-04-05,110.36847686767578,111.4027746596861,106.57604067046292,109.29108059437127,5061,NRBBEARING
2016-04-06,110.15296936035156,111.96298674417355,109.07557336338374,109.29105256277731,74551,NRBBEARING
2016-04-07,111.6613540649414,113.77304816182537,109.46346300418048,110.32538003570946,463553,NRBBEARING
